,f_date,company,pct_change,article
934,2018-11-12,"Amazon.com, Inc. (AMZN)",-0.04413615483064861,"Amazon (NASDAQ:AMZN) selected New York City and Northern Virginia as the sites for its second and third headquarters, with an announcement expected as soon as tomorrow, WSJ reports.
AMZN will divide the second headquarters evenly between New York’s Long Island City and Arlington County’s Crystal City neighborhoods, according to the report.
AMZN’s decision leaves a group of cities that spent months of resources and time without a clear reward, although the company has said it might consider some also-rans for other projects.
"
935,2018-11-12,"Amazon.com, Inc. (AMZN)",-0.04413615483064861,"Instinet raises its Amazon (NASDAQ:AMZN) target from $1,990 to $2,050, a 20% upside to Friday’s close.
Analyst Simeon Siegel says Amazon’s margins are benefitting as the company becomes more of a mall than a retailer. 
Rating reiterated at Buy. 
Amazon is dropping with the rest of the tech sector with shares down 4% to $1,643.54.  
Previously: Tech lunch break: Apple supplier woes sink sector (Nov. 12)
See all stocks on the move »"
940,2018-11-09,"Amazon.com, Inc. (AMZN)",-0.024206357691838275,"Amazon (AMZN -2.5%) strikes a deal with Apple (AAPL -2.4%) to sell its products directly through the e-commerce platform.
Amazon has sold Apple products before but generally through third-party sellers, which can cause some price disparities. 
Apple products will start rolling out on Amazon over the next few weeks in the US, UK, France, Germany, Italy, Spain, Japan, and India. 
Only Apple or Apple-authorized resellers will be able to sell through Amazon and the site will start removing third-party listings on January 4. 
But every product isn’t coming. Apple’s HomePod, which competes with Amazon’s Echo, won’t be along for the trip. 
See all stocks on the move »"
944,2018-11-08,"Amazon.com, Inc. (AMZN)",-0.0003303670219160925,"Amazon (NASDAQ:AMZN) Web Services and Cisco (NASDAQ:CSCO) are teaming up on a product that will let developers build apps in the cloud or data centers and move easily between the two.
Cisco Hybrid Solutions for Kubernetes on AWS will become available next month for $65K a year. 
The product will utilize Amazon’s container deployment service on its data center servers and Cisco’s management software that runs on servers, which are both based on the open-source Kubernetes software. 
Cisco already has hybrid options through partnerships with Google and Microsoft, but Amazon is the cloud market leader. 
Cisco shares are up 0.3% premarket and Amazon is down 0.3%.  
See all stocks on the move »"
951,2018-11-05,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"Amazon (NASDAQ:AMZN) plans to hire thousands of seasonal delivery drivers to supplement the US Post Office, UPS, FedEx, and its own delivery partners.
The company is recruiting new partners to help reduce costs that more than tripled between 2013 and 2017 to $21.7B. 
Amazon is recruiting across the U.S. and will provide the delivery vans.  
Previously: Amazon ratchets up holiday sales battle (Nov. 5)
Previously: WSJ: Amazon will split HQ2 between two cities (Nov. 5)
"
952,2018-11-05,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"Amazon (NASDAQ:AMZN) plans to split its HQ2 and its 25,000 workers evenly between two cities, according to a WSJ source.
The motivation is recruiting enough tech talent and easing potential issues with housing, transit, and other factors when adding tens of thousands of workers to an area. 
Amazon is in advanced talks with multiple cities but hasn’t made a final decision. The announcement could come this week. 
The WSJ reported on Sunday that Amazon was in late-stage talks with Crystal City, Virginia, Dallas, and NYC.    
Amazon shares are down 2.1%.    
Previously: Amazon in advanced talks on Virginia HQ2 (Nov. 3)
Previously: WSJ: Several cities in late stage talks for Amazon HQ2 (Nov. 5)
"
954,2018-11-05,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"Taking aim at U.S. tech giants, President Trump said his administration was ""looking at"" antitrust proceedings against Amazon (NASDAQ:AMZN), Google (GOOG, GOOGL) and Facebook (NASDAQ:FB).
""I think most people surmised that,"" he told Axios's premiere HBO show on Sunday night.
He clarified that previous administrations had discussed breaking up the companies, but the action never materialized.
"
955,2018-11-05,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"Amazon (NASDAQ:AMZN) is in late-stage negotiations with Dallas, New York, the Crystal City area of northern Virginia and a few other candidates for the location of its second headquarters, WSJ reports.
Talks with the leading contenders are in slightly different phases, centering on incentives and real estate.
Amazon's HQ2 would bring as many as 50K jobs and more than $5B in investments over nearly two decades.
Previously: Amazon in advanced talks on Virginia HQ2 (Nov. 03 2018)
"
956,2018-11-04,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"A 50-foot wall at Amazon's (NASDAQ:AMZN) southeast Baltimore fulfillment center collapsed on Friday night in the midst of a large storm, killing two people.
They worked for an external company, an Amazon official told the Baltimore Sun.
There doesn't appear to be questions of safety as the storm was a particularly violent one that had torn roofs off apartment buildings and collapsed a ceiling at a local TJ Maxx (NYSE:TJX), injuring three people.
"
957,2018-11-03,"Amazon.com, Inc. (AMZN)",-0.022653437250034755,"Amazon (NASDAQ:AMZN) is in advanced talks about placing its second headquarters in Northern Virginia, sources tell The Washington Post.
Discussions are so advanced that some commercial buildings have been pulled off the market in Crystal City (5 miles outside of D.C.)
Amazon execs said last week that the company is still gathering data on various potential HQ2 locations.
"
958,2018-11-02,"Amazon.com, Inc. (AMZN)",0.0,"Citi analyst Mark May says Amazon (NASDAQ:AMZN) plans to hire 20K fewer holiday workers because robots are “more efficient.” It’s the first time on record Amazon will employ fewer people Y/Y.
Amazon will hire 100K seasonal workers this year, according to May during an appearance on CNBC. 
The Information recently reported that Amazon is developing robots that could eventually replace human pickers that grab items from shelves in warehouses. 
Amazon made headlines last month for increasing its minimum wage up to $15/hour then adjusting the pay to make sure warehouse workers didn’t make less due to lost bonuses.  
Previously: The Information: Amazon developing robots to replace human pickers (Oct. 11)
"
965,2018-10-29,"Amazon.com, Inc. (AMZN)",-0.0632635851178459,"Amazon (AMZN -7.7%) has launched a new private label furniture brand called Ravenna Home, reports TJI Research.
Ravenna Home is described on Amazon's website as ""classy style made simple.""
The Seattle e-commerce giant has also launched furniture brands Rivet and Stone & Brands over the last year.
Related stocks: ETH, HOFT, LZB, RH, WSM, LBY, HOME, HVT, PIR, KIRK, BSET, STLY, W.
"
966,2018-10-29,"Amazon.com, Inc. (AMZN)",-0.0632635851178459,"Amid reports that Amazon (NASDAQ:AMZN) could open as many as 3,000 of its Go stores by 2021, Sam's Club (NYSE:WMT) has unveiled a location in Dallas that will  allow customers to use a new ""Sam's Club Now"" app to scan and pay for their groceries, plot out their journey and make suggestions.
At 32K square feet, Sam's Club said the new store will be about a quarter of the size of a traditional club, with a focus on produce, meat and alcohol.
"
969,2018-10-26,"Amazon.com, Inc. (AMZN)",-0.07819679467129471,"Amazon.com (NASDAQ:AMZN) is looking to boost its cut on subscription video services it offers via Prime Video by as much as 10 to 20 percentage points, according to The Information.
Carriage fights between pay TV distributors and content creators have been common, as have blackouts when those fights escalate. Now the pricing pressure from Amazon looks to replicate some of those battles in the streaming world.
An increase would raise Amazon's share to 50% in some cases, and The Information notes that's thought to be the reason Amazon has stopped letting people sign up for a pair of services owned by AMC networks (NASDAQ:AMCX): Shudder and Sundance Now. Amazon also could offer bundles of the other companies' services at a discount.
Prime video channels offered currently include Showtime and CBS All Access (NYSE:CBS), Starz (LGF.A, LGF.B), Cinemax and HBO (NYSE:T), ErosNow (NYSE:EROS) and others.
"
970,2018-10-26,"Amazon.com, Inc. (AMZN)",-0.07819679467129471,"Amazon’s (NASDAQ:AMZN) Twitch is bringing karaoke and better moderation tools to its live-streaming platform. 
Twitch is partnering with Harmonix (developer of Rock Band) on karaoke game Twitch Sings, which will let viewers request songs through chat, cheer to turn on stage light shows, or challenge streamers by hiding lyrics or asking them to sing in a particular style.
Twitch Sings will likely go into private beta later this year with a release date TBD.
Other features coming later this year or in early 2019 include new featured sections to promote smaller steamers, cumulative VIP badges that will give subscribers the chance to take a break from the platform without losing the badge, and moderation tools that will provide more pertinent user information like timeout bans 
"
971,2018-10-26,"Amazon.com, Inc. (AMZN)",-0.07819679467129471,"Amazon (NASDAQ:AMZN) shares are down 7.6% premarket after yesterday’s revenue miss, but the reaction from analysts is mostly a collective shrug.
Barclays doesn’t “see any real structural issue” but “would wait for the dust to settle a bit before adding to positions.”
UBS isn’t worried about Amazon’s long-term revenue growth potential due to the “multiple pathways” and thinks that while it could trade sideways for a few months,  margin expansion will let investors “think about valuation against compounded profit growth from ’19-’21.”
Morgan Stanley sees the share price drop “as an issue of timing (in a tough tape for growth stocks)” and awaits Amazon further penetrating new markets to accelerate growths.
All the firms mentioned stuck to their Buy rating
Previously: Amazon -5% on Q3 revenue miss; AWS +46% Y/Y (Oct. 25)
See all stocks on the move »"
976,2018-10-24,"Amazon.com, Inc. (AMZN)",-0.05908294391081825,"Amazon (NASDAQ:AMZN) Web Services responds to media reports that the company met with ICE about using its facial recognition technology.
AWS spokesperson, to Seeking Alpha: “We participated with a number of other technology companies in technology “boot camps” sponsored by McKinsey Company, where a number of technologies were discussed, including Rekognition. As we usually do, we followed up with customers who were interested in learning more about how to use our services (Immigration and Customs Enforcement was one of those organizations where there was follow-up discussion).” 
Previously: Report: Amazon met with ICE about facial recognition tech (Oct. 23)
"
977,2018-10-24,"Amazon.com, Inc. (AMZN)",-0.05908294391081825,"In an executive-suite change, Snap (SNAP +1.5%) is taking its previous chief strategy officer role and splitting the office's responsibilities.
The company has grabbed Jeremi Gorman from Amazon.com (NASDAQ:AMZN) to be the new chief business officer; she was head of ad sales for Amazon. She'll have oversight on global business solutions, global online sales, customer operations and business marketing.
And former Huffington Post CEO Jared Grusd will hold the chief strategy officer role, and will oversee content, global strategy, partnership and corporate development.
The two are replacing Imran Khan, who said in September that he was leaving.
See all stocks on the move »"
979,2018-10-23,"Amazon.com, Inc. (AMZN)",-0.011512936587417423,"Amazon (NASDAQ:AMZN) launches the Echo in Italy and Spain.
The company says Alexa arrives in the regions with “hundreds of skills including popular Italian and Spanish brands.” 
The launch includes the Echo, Echo Plus, Echo Dot, Echo Spot, and Echo Sub with pre-orders starting today with shipping starting next week.   
"
981,2018-10-23,"Amazon.com, Inc. (AMZN)",-0.011512936587417423,"JPMorgan is “a bit more cautious” ahead of Amazon’s (AMZN -3.3%) earnings results happening after the market closes on Thursday.
The firm cites potential headwinds from Amazon’s recent $15/hour minimum wage increase and the prospect for higher shipping costs under a proposed U.S. Postal Service rate change, which could put pressure on margins.
Positive trends include growth in advertising and web services, opportunities from grocery and healthcare, and Prime subscriber adds despite price increases.
Firm reiterates an Overweight rating with a “top pick” status and a $2,200 price target.
Source: Bloomberg First Word. 
Previously: Amazon, FedEx, and UPS drop on proposed USPS price increase (Oct. 11)
Previously: Amazon sets $15 minimum wage for all U.S. employees (Oct. 2)
"
982,2018-10-23,"Amazon.com, Inc. (AMZN)",-0.011512936587417423,"Amazon (NASDAQ:AMZN) employees met with Immigration and Customs Enforcement officials this past summer in an attempt to sell controversial facial recognition technology Rekognition.
The news comes from internal emails obtained by The Daily Beast. There’s no indication that ICE purchased or used Rekognition. 
Amazon was specifically pitching to Homeland Security Investigations, which focuses on customs violations and is mostly separate from the Enforcement and Removal Operations. But the two sides share resources. 
The technology came under fire earlier this year after an ACLU report showed its use among some law enforcement agencies.
Previously: ACLU: Amazon facial rec tech used by police poses a ""threat"" (May 22)
Previously: Congressmen want Amazon to answer questions about facial rec software (May 25)
Previously: Shareholders pressure Amazon on selling facial recognition to government (June 18)
Previously: Orlando police ends Amazon facial recognition pilot program (June 25)
Previously: ACLU: Amazon facial rec tool mismatched Congress members to mugshots (update) (July 26) 
"
989,2018-10-19,"Amazon.com, Inc. (AMZN)",-0.0037780914597252114,"Piper releases 12 stocks to won in tech following the market pullback. Figures following tickers represent YTD performance.
Internet and interactive entertainment: AMZN (+78%), TTWO (+16%).
Enterprise: CRM (+40%), NOW (+42%), TWLO (+204%).
Optics, internet-of-things: PI (-5%), FNSR (-14%).
Security: MLNX (+10%), PFPT (+17%), NTNX (+16%).
Semis: BCOM (-50%), MCHP (-23%).
"
990,2018-10-19,"Amazon.com, Inc. (AMZN)",-0.0037780914597252114,"Amazon (NASDAQ:AMZN) has revisited select cities competing for its second headquarters as the decision deadline approaches.
NYC, Chicago, and Newark, New Jersey received visits, suggesting Amazon prefers an urban location. Miami and Washington, D.C. have also had follow-up visits. Cities that haven’t heard from Amazon “in months” include Raleigh, N.C. 
WSJ sources say Amazon’s still in negotiations with several cities and might negotiate near-final deals with a few finalists before choosing the winner. 
Amazon is selecting from a list of 20 cities for the $5B HQ2 project. Jeff Bezos has said the selection would happen by the end of the year.  
Previously: Amazon HQ2 decision coming soon (Sept. 14)
"
991,2018-10-19,"Amazon.com, Inc. (AMZN)",-0.0037780914597252114,"Despite Brexit uncertainty, Amazon (NASDAQ:AMZN) is opening its first office in Manchester, and will hire more than 1,000 new staffers to work on R&D in the U.K.
The new engineers will further develop personalized shopping recommendations, machine learning, Amazon's virtual assistant Alexa, AWS (Amazon Web Services) and its drone delivery project Prime Air.
Since 2010, Amazon has invested more than £9.3B in Britain.
"
999,2018-10-15,"Amazon.com, Inc. (AMZN)",-0.01546454186880769,"Amazon (AMZN -2.6%) debuts a retail site for official products featured on the hit show “Shark Tank.”
Amazon gets to showcase the products and entrepreneurs get a $15K Amazon Web Services credit. 
The collection includes over 70 products that received funding in seasons 1 through 9. New products from current seasons will appear in the future. 
Shoppers can sort and filter products based on how many sharks provided backing and the amount of funding.  
Previously: Travelers launches Amazon shop for discounted home devices (Oct. 10)
"
1001,2018-10-15,"Amazon.com, Inc. (AMZN)",-0.01546454186880769,"Amazon (NASDAQ:AMZN) offers over $400M for a 30% minority stake in India-based Spencer’s Retail, according to a Business Standard report on Friday.
The deal could include cash and stocks and would come after Walmart beat Amazon to the Flipkart acquisition. 
Spencer’s has 138 stores with plans to add another 10 this year. Sources say the grocery company has also held private talks with Alibaba and equity players in Singapore and West Asia. 
Amazon shares are up 0.4% premarket to $1,796.35.  
"
1004,2018-10-11,"Amazon.com, Inc. (AMZN)",-0.020447238285144536,"The U.S. Postal Service proposes a 9% to 12% increase in shipping charges for the parcel select service used by Amazon (AMZN -3.5%), UPS (UPS -2.5%), and FedEx (FDX -1.4%).
The parcel select service is the last and costliest step in shipping that gets the package to the customer’s door. The USPS wants to charge 9.3% more on packages weighting over one pound and 12.3% on anything lighter. 
President Donald Trump previously criticized the USPS for allegedly giving Amazon too good of a deal on shipping. But the USPS says the proposals aren’t in response to that criticism. 
The USPS also wants to increase priority mail express prices by 3.9%, priority mail by 5.9%, and first-class stamps by 10%. 
Regulators need to approve the changes, which would then go into effect on January 27.  
Previously: Trump slams Amazon while calling for higher Post Office pricing (Dec. 29, 2017)
See all stocks on the move »"
1006,2018-10-11,"Amazon.com, Inc. (AMZN)",-0.020447238285144536,"The Information reports that Amazon (AMZN -3%) is developing robots that could one day replace the human pickers who grab items from shelves for packing in its warehouses.
Sources say that one research project involves a robot that can visually identify items on a conveyor belt, pick them up with a vacuum gripper, and set them aside on a table or shelf. 
Amazon recently made headlines for bumping its minimum wage up to $15/hour. Yesterday, the tech giant adjusted the pay hike so that warehouse workers wouldn’t make less due to lost stock and bonuses.       
Previously: Amazon adjusts pay hike to cover lost bonuses (Oct. 10)
"
1010,2018-10-10,"Amazon.com, Inc. (AMZN)",-0.061524204051877265,"Amazon (NASDAQ:AMZN) is making adjustments to its $15/hour minimum wage hike to ensure warehouse workers don’t lose money in the deal.
The company said today it would roll out additional raises for workers whose lost stock and bonuses amount to a compensation cut. The hourly additions have so far ranged from $0.25 to $2, depending on the facility and tenure. That adds to the extra $1/hour promised to those already making $15+. 
Amazon will also replace stock awards given on employment anniversaries with cash bonuses totaling $1,500 after five years and $3,000 for each additional five years.  
Previously: Amazon workers losing bonuses, stock awards in wage increase (Oct. 3)
Previously: Amazon sets $15 minimum wage for all U.S. employees (Oct. 2)
"
1014,2018-10-10,"Amazon.com, Inc. (AMZN)",-0.061524204051877265,"Amazon (AMZN -2.2%) Web Services signs new deals with customers SAP (SAP -3.1%) and Symantec (SYMC +0.6%) worth a combined $1B, according to an internal memo viewed by Bloomberg.
The contracts are worth $500M each over five years and represent expansions of existing partnerships.
Microsoft was also in competition for the Symantec deal, according to the memo. 
AWS brought in $11.5B in the first six months of this year and stands at the front of the cloud platform market.  
Previously: Google drops out of race for $10B Pentagon cloud contract (Oct. 8)
Previously: Microsoft expands Azure towards that $10B Pentagon contract (Oct. 9)
"
1015,2018-10-10,"Amazon.com, Inc. (AMZN)",-0.061524204051877265,"Amazon (NASDAQ:AMZN) carries more merchandise from PVH (NYSE:PVH) than either Macy's (NYSE:M) or J.C. Penney (NYSE:JCP), according to some digging by Nomura Instinet.
""While SKU counts don't equal sales, this gives a general idea of the range of choice that selling on Amazon provides,"" reads the firm's update from analyst Simeon Siegel.
Amazon's growing SKU count coincides with a shrinking department store sector, highlighted even further today by the looming bankruptcy of Sears.
Siegel and team note that Amazon continues to find new brick-and-mortar approaches to consumers, pointing to the recent CK x Amazon Fashion Event in New York City last weekend and new 4-Star store.
"
1017,2018-10-10,"Amazon.com, Inc. (AMZN)",-0.061524204051877265,"Amazon (NASDAQ:AMZN) announces that Prime members in Annapolis, Cleveland, Louisville, North and Central New Jersey and Pittsburgh can enjoy delivery in as little as an hour from Whole Foods Market
Additionally, grocery pickup from Whole Foods Market expands to three new cities including Dayton, Louisville and Omaha
“Prime Now delivery continues to be a hit with our customers and we’re excited to introduce the service in five new cities plus more neighborhoods in the San Francisco Bay Area,” said Christina Minardi, Whole Foods Market Executive Vice President of Operations. “And for our customers in Dayton, Louisville and Omaha, we’re thrilled to also offer the option of grocery pickup. It’s just another way we’re making it even easier for more customers to enjoy Whole Foods Market’s healthy and organic food.”
AMZN +0.26% premarket.
"
1025,2018-10-08,"Amazon.com, Inc. (AMZN)",-0.013351668128785533,"The WSJ’s Heard on the Street column says third-party sellers play a significant role at Amazon (NASDAQ:AMZN), boosting both growth and earnings.
Third-party sales comprise about 18% of total revenue and analysts expect that to grow to 21% by 2020, according to FactSet data. Morgan Stanley analyst Brian Nowak estimates about 20% of margins on EBITDA for third-party sales compared to the less than 5% for Amazon’s typical sales. 
But Amazon is also doubling down on private labels with 120 current labels, up over 9x since early 2016, according to TJI Research and SunTrust. SunTrust expects the private-label business to generate $7.5B in sales this year and $25B by 2022. 
Go Britain: Amazon is reportedly working to acquire a “significant number” of retail sites to bring its checkout-free stores to Britain, according to The Times. Sources say the tech giant is looking for stores between 4K and 5K square feet. 
Chip denials: The U.S. Department of Homeland Security says it has no reason to question big tech denials that Chinese spies use a microchip to hack American computer networks. 
The denials from Apple (NASDAQ:AAPL), Amazon, and Super Micro (NASDAQ:SMCI) were in response to a Bloomberg Businessweek report. The DHS emailed a statement to Bloomberg on Saturday.        
Previously: Amazon, Apple refute Bloomberg report on Chinese supply chain attack (Oct. 4)
Previously: Super Micro ""strongly refutes"" Bloomberg report (Oct. 4)
Previously: Apple again denies Businessweek story, says there's no gag order (Oct. 4)
"
1029,2018-10-04,"Amazon.com, Inc. (AMZN)",-0.022194210132355178,"Bloomberg reports that Amazon (AMZN -2.6%) is working on a logistics pilot project in Brazil.
Sources say the e-commerce giant is working with CargoX (Brazil’s “Uber of trucking”) to use its tech for faster deliveries. 
Faster deliveries are necessary because the trucks will be bulletproof to protect the high-value goods inside. Bulletproof trucks are slower, but CargoX’s predictive data can help speed up the deliveries. 
Amazon was a late entrant to the Brazil market and is trying to catch market leader MercadoLibre (NASDAQ:MELI). 
MELI shares are down 5.2% to $335.83 after the news.       
See all stocks on the move »"
1030,2018-10-04,"Amazon.com, Inc. (AMZN)",-0.022194210132355178,"A Stifel consumer-spending survey shows that Amazon (AMZN -2.3%) was the preferred toy shopping destination over Walmart (WMT -0.2%), Costco (COST -0.7%), and Target (TGT -1.3%). 
Toys are a key holiday purchase category and retailers are battling for market share now that Toys “R” Us is out of business.
Amazon also dominated the survey in two other key holiday categories: sporting apparel and footwear.  
See all stocks on the move »"
1033,2018-10-03,"Amazon.com, Inc. (AMZN)",-0.009410010827728302,"Amazon (NASDAQ:AMZN) warehouse workers are losing monthly bonuses and stock awards after the minimum wage increase.
A report in The Guardian suggests that the change could cause some long-term employees to make less money over time. Amazon tells CNBC that the wage increase “more than compensates” for the benefit loss. 
Amazon statement: “We can confirm that all hourly Operations and Customer Service employees will see an increase in their total compensation as a result of this announcement. In addition, because it’s no longer incentive-based, the compensation will be more immediate and predictable.” 
Affected workers will be able to review the new pay structure and voice any concerns. 
Amazon had already disclosed that it was doing away with its stock awards program as part of the wage increase but hadn’t mentioned the loss of bonuses.  
Previously: Amazon sets $15 minimum wage for all U.S. employees (Oct. 2)
Previously: Amazon raises UK minimum wage to up to £10.50 (Oct. 2)
"
1034,2018-10-03,"Amazon.com, Inc. (AMZN)",-0.009410010827728302,"The National Retail Federation issues its forecast for 2018 holiday sales.
The NRF expects a 4.3% to 4.8% increase in retail sales to $717B to $721B during the crucial two-month period.
The expected pace is higher than the 3.9% average annual rise for the last five years, but below the 5.3% jump from a year ago.
NRF summary: ""Thanks to a healthy economy and strong consumer confidence, we believe that this holiday season will continue to reflect the growth we’ve seen over the past year. While there is concern about the impacts of an escalating trade war, we are optimistic that the pace of economic activity will continue to increase through the end of the year.""
Larger retail stocks: AMZN, TGT, WMT, COST, GPS, M, TJX, BBY, DG, DLTR, KSS, JWN.
Retail ETFS: XLY, XRT, VCR, RTH, RETL, FDIS, IYK, FXD, IYC, EMTY, SCC, RCD, UCC, PMR, UGE, SZK, FTXD, JHMC.
"
1037,2018-10-03,"Amazon.com, Inc. (AMZN)",-0.009410010827728302,"Amazon (NASDAQ:AMZN) introduces the Fire TV Stick 4K streaming media stick with Ultra HD and HDR streaming via an HDMI dongle.
The Fire TV Stick ships with the recently released Alexa Voice Remote, which includes buttons for power, volume, and muting. 
Preorders start today with shipments happening on October 31 in the US and Canada. Germany, India and the UK will get shipments on November 14, and Japan will get the Stick by the end of the year. 
The Fire TV Stick 4K costs $49.99 or you can buy the Alexa Voice Remote on its own for $30 with the same preorder/release dates.  
Amazon shares are up 0.7% premarket to $1,985.
Competitor Roku (NASDAQ:ROKU) is up 1.6% to $72.80. Roku’s Premiere box for 4K streaming costs about $10 less than Amazon’s new offering.  
See all stocks on the move »"
1038,2018-10-02,"Amazon.com, Inc. (AMZN)",-0.01648901706646281,"Amazon’s (NASDAQ:AMZN) wage hike is also hitting the UK with the minimum wage set to rise to £10.50 ($13.59) per hour for all employees in the London area and £9.50/hour for other parts of the country.
Like the American increase, the wage change is effective starting November 1.
Amazon has over 17K employees in Britain and more than 20K seasonal staff.       
Previously: Amazon sets $15 minimum wage for all U.S. employees (Oct. 2)
Previously: Sen. Bernie Sanders praises Amazon's wage increase (Oct. 2)
"
1040,2018-10-02,"Amazon.com, Inc. (AMZN)",-0.01648901706646281,"U.S. Senator Bernie Sanders applauds Amazon’s (NASDAQ:AMZN) increase of minimum hourly wages to $15/hour.
Sanders was a critic of Amazon’s wages to the point of introducing legislation against “corporate welfare” and calling it BEZOS. 
Sanders, in a statement to Reuters: “Today I want to give credit where credit is due. There is no reason why other profitable corporations in the fast food industry, the airlines and retail should not be following.”  
Previously: Amazon sets $15 minimum wage for all U.S. employees (Oct. 2)
"
1041,2018-10-02,"Amazon.com, Inc. (AMZN)",-0.01648901706646281,"Amazon (NASDAQ:AMZN) raises its minimum wage to $15/hour, effective November 1.
The wage applies to all U.S. employees including full-time, part-time, seasonal, and those employed by temp agencies. 
The company says the pay raise will benefit over 250K Amazon employees and over 100K seasonal employees. 
Last month, U.S. Senator Bernie Sanders introduced the Stop Bad Employers by Zeroing Out Subsidies or BEZOS legislation meant to create a “100 percent tax on corporations with 500 or more employees equal to the amount of federal benefits received by their low-wage workers.” 
Sanders accused Amazon of “corporate welfare” and Amazon responded with the fact that its full-time workers earned $15/hour.
Amazon shares are down 0.4% premarket to $1,996.68.   
Previously: Senator Sanders introduces the BEZOS bill (Sept. 5)
"
1045,2018-09-28,"Amazon.com, Inc. (AMZN)",-0.0049578138377710385,"U.S. smart speaker adoption in Q2 was up to 24%, up two percentage points on the prior quarter, according to Nielsen data.
The firm studied how consumers used their speakers and when then looked at how many were buying multiple devices. 
Nielsen found that 4 out of 10 owners have more than one device.
Popular placement locations are the living room (63%), bedroom (35%), and kitchen (28%). 
The study doesn’t highlight device adoption by brand but the market news applies to the Amazon (AMZN +0.4%) Echo and Google (GOOGL -0.2%)(GOOG -0.3%) Home lines and to Apple’s HomePod.   
"
1063,2018-09-19,"Amazon.com, Inc. (AMZN)",-0.007537160109569002,"Some grocery stocks are seeing volatile trading after hours as details emerge about the late-day report that Amazon.com (NASDAQ:AMZN) is looking at opening up to 3,000 cashierless stores by 2021 -- its latest major shot across the bow of an entrenched industry.
Amazon finished down 0.8% and is near flat after hours. Walmart (NYSE:WMT) is flat postmarket while Kroger (NYSE:KR) has swung back to a 1.2% after-hours gain following a finish down 1.4%. Target (NYSE:TGT) is down 0.2% in late trading after closing down 0.6%.
Bloomberg's report paints a picture of something in between a fast-meal location like Pret A Manger or Subway, and a 7-Eleven style convenience store with more groceries in addition to prepared meals.
CEO Jeff Bezos thinks the company's best chance to disrupt brick-and-mortar shopping may be mealtime logjams in busy cities, according to the report.
Either route the company pursues will be expensive. The original AmazonGo cashierless store in downtown Seattle needed $1M in hardware alone to enable the sensors to allow people to scan in on entry and simply walk out with what they wanted.
But sticking to prepared foods rather than groceries would require fewer cameras and sensors, and those goods have a wider profit margin than groceries do.
The U.S. currently has 155,000 convenience stores, with 122,500 of them combined with gas stations; nonfuel purchases at those stores were $233B in 2016, led by tobacco products.
See all stocks on the move »"
1064,2018-09-19,"Amazon.com, Inc. (AMZN)",-0.007537160109569002,"Retail sector investors need to hold on tight after Bloomberg reports that Amazon (AMZN -1%) is planning to introduce 3K cashierless stores by 2021.
The development could impact retail chains far and wide. Keep an eye on Walmart (WMT -0.2%), Kroger (KR -1.5%), Target (TGT -0.7%), CVS Health (CVS +1%), Walgreens Boots Alliance (WBA +0.5%), Dollar Tree (DLTR -1%), Dollar General (DG +0.1%) and Sprouts Farmers Market (SFM -1.3%) as details emerge.
See all stocks on the move »"
1066,2018-09-19,"Amazon.com, Inc. (AMZN)",-0.007537160109569002,"EU antitrust regulators are investigating Amazon’s (NASDAQ:AMZN) use of third-party merchant data.
European Competition Commissioner Margrethe Vestager says Amazon hosts yet competes with the merchants and uses the merchant data to help its own sales. 
The regulators sent a “number of questionnaires” to merchants to better understand the issue and haven’t formally opened a case. 
Amazon shares are down 0.9% to $1,923.58.       
"
1067,2018-09-19,"Amazon.com, Inc. (AMZN)",-0.007537160109569002,"Amazon (NASDAQ:AMZN) could become the third largest U.S. digital ad player this year, according to eMarketer research.
Amazon is expected to generate $4.6B in domestic ad revenue for a 4.2% market share, pushing the company above Verizon’s (NYSE:VZ) Oath and Microsoft (NASDAQ:MSFT). 
An ad spend increase and accounting changes have pushed the tech giant up from the 2.7% share held in March 
Amazon still stands far behind market leaders Google (GOOG, GOOGL) and Facebook (NASDAQ:FB), which will bring in a combined $64B for 58% of the market.  
Previously: Amazon's deeper push into the $88B online ad market (Sept. 4)
"
1068,2018-09-19,"Amazon.com, Inc. (AMZN)",-0.007537160109569002,"Citi Research estimates that Amazon's (NASDAQ:AMZN) retail business would be worth $400B if the company was divided in two, while the valuation on the cloud computing division would be around $600B.
The firm sees considerable upside from an Amazon separation, including a reduction in regulatory risk and a removal of the conflict of interest of AWS bidding for certain retail business. The Jeff Bezos succession issue and the company's stock-based incentive compensation packages could also be cleaner if Amazon pulled the trigger on a split.
"
1073,2018-09-17,"Amazon.com, Inc. (AMZN)",-0.0315502128533099,"Amazon (NASDAQ:AMZN) plans to release at least eight new Alexa-powered devices, according to CNBC sources.
The devices include a microwave, amplifier, receiver, subwoofer, and in-car gadget in a bid to deepen Amazon’s smart home ecosystem.
Amazon could start revealing some of the devices at an event later in the month.
Amazon shares are up 0.4% aftermarket to $1,915.79. 
"
